@relation train_data_new_processed

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute AccX21 numeric
@attribute AccY21 numeric
@attribute AccZ21 numeric
@attribute GyrX21 numeric
@attribute GyrY21 numeric
@attribute GyrZ21 numeric
@attribute AccX22 numeric
@attribute AccY22 numeric
@attribute AccZ22 numeric
@attribute GyrX22 numeric
@attribute GyrY22 numeric
@attribute GyrZ22 numeric
@attribute AccX23 numeric
@attribute AccY23 numeric
@attribute AccZ23 numeric
@attribute GyrX23 numeric
@attribute GyrY23 numeric
@attribute GyrZ23 numeric
@attribute AccX24 numeric
@attribute AccY24 numeric
@attribute AccZ24 numeric
@attribute GyrX24 numeric
@attribute GyrY24 numeric
@attribute GyrZ24 numeric
@attribute AccX25 numeric
@attribute AccY25 numeric
@attribute AccZ25 numeric
@attribute GyrX25 numeric
@attribute GyrY25 numeric
@attribute GyrZ25 numeric
@attribute AccX26 numeric
@attribute AccY26 numeric
@attribute AccZ26 numeric
@attribute GyrX26 numeric
@attribute GyrY26 numeric
@attribute GyrZ26 numeric
@attribute AccX27 numeric
@attribute AccY27 numeric
@attribute AccZ27 numeric
@attribute GyrX27 numeric
@attribute GyrY27 numeric
@attribute GyrZ27 numeric
@attribute AccX28 numeric
@attribute AccY28 numeric
@attribute AccZ28 numeric
@attribute GyrX28 numeric
@attribute GyrY28 numeric
@attribute GyrZ28 numeric
@attribute AccX29 numeric
@attribute AccY29 numeric
@attribute AccZ29 numeric
@attribute GyrX29 numeric
@attribute GyrY29 numeric
@attribute GyrZ29 numeric
@attribute AccX30 numeric
@attribute AccY30 numeric
@attribute AccZ30 numeric
@attribute GyrX30 numeric
@attribute GyrY30 numeric
@attribute GyrZ30 numeric
@attribute Label {up,down,right,left}

@data
31,-7,6,-12,-2,-5,20,-6,5,-10,-3,-6,35,-11,-1,-8,-7,-18,41,-16,0,-9,-10,-19,10,-13,-5,-9,-16,-22,1,-15,-6,-8,-17,-24,-5,-14,-11,-8,-20,-26,-22,-9,-8,-10,-15,-18,-41,0,-18,-9,-19,-13,-28,-6,-13,-10,-5,-11,-23,-2,-14,-11,-9,-8,-20,-4,-12,-12,-6,-6,-16,-7,-12,-12,-11,-6,-7,-11,-5,-12,-5,-9,0,-6,-7,-11,-14,-7,-4,-8,-8,-11,-8,-8,-4,-8,-8,-11,-12,-9,-6,-7,-9,-11,-10,-10,-8,-8,-9,-11,-11,-10,-8,-9,-8,-11,-10,-11,-8,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-9,-9,-9,-11,-11,-11,-11,-9,-8,-11,-10,-10,-12,-9,-10,-11,-11,-10,-17,-9,-10,-11,-10,-8,-16,-10,-11,-12,-11,-6,-9,-10,-9,-13,-8,-4,-6,-10,-7,-13,-8,-3,5,-11,-3,-12,-6,-6,up
68,-29,3,-5,-18,-40,5,-21,-7,-7,-22,-33,-4,-17,-10,-7,-24,-29,-13,-14,-8,-7,-21,-26,-11,-11,-9,-8,-18,-23,-31,-4,-16,-9,-17,-15,-35,1,-14,-8,-15,-13,-24,-4,-17,-11,-6,-10,-17,-4,-14,-11,-11,-7,-20,-5,-13,-12,-7,-6,-13,-9,-10,-12,-9,-7,2,-12,-9,-13,-6,-6,-5,-6,-6,-12,-12,-7,-6,-7,-9,-11,-8,-9,-3,-8,-9,-11,-11,-10,-7,-7,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-9,-9,-8,-11,-10,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-10,-10,-9,-9,-11,-11,-10,-13,-9,-10,-11,-9,-9,-13,-9,-12,-12,-13,-8,-13,-10,-11,-13,-9,-7,-13,-11,-9,-13,-10,-5,-13,-9,-8,-14,-9,-4,-2,-10,-3,-13,-8,-3,3,-15,-1,-8,-12,-19,1,-12,-4,-8,-19,-22,-2,-8,-5,-6,-12,-19,up
21,-8,-20,-13,-10,-10,4,-8,-11,-12,-11,-8,5,-8,-11,-12,-11,-9,0,-7,-10,-12,-12,-9,-1,-7,-9,-11,-11,-10,-7,-8,-7,-11,-11,-10,-7,-8,-8,-11,-11,-10,-9,-8,-8,-11,-11,-10,-8,-9,-9,-11,-10,-11,-9,-9,-10,-11,-11,-10,-11,-9,-9,-11,-10,-10,-12,-8,-12,-11,-12,-9,-16,-11,-10,-12,-9,-7,-13,-11,-12,-13,-11,-5,-16,-11,-7,-13,-9,-3,-4,-10,-5,-13,-8,-4,1,-11,-1,-12,-7,-6,17,-13,-2,-10,-9,-12,23,-14,1,-9,-8,-18,9,-14,-6,-8,-15,-23,-1,-17,-6,-7,-15,-24,-8,-14,-10,-8,-17,-25,-21,-5,-11,-10,-17,-21,-37,1,-17,-9,-20,-11,-26,-4,-16,-11,-8,-12,-30,-1,-13,-11,-11,-8,-19,-3,-14,-11,-7,-6,-22,-9,-9,-14,-6,5,1,-12,-4,-14,0,-1,11,-9,0,-13,-9,-1,up
42,-25,8,-3,8,-29,3,-20,-12,-5,-18,-33,-15,-21,-13,-7,-18,-26,-17,-17,-12,-8,-16,-23,-15,-13,-11,-9,-14,-21,-27,-6,-18,-11,-19,-16,-35,-1,-10,-10,-10,-10,-17,0,-16,-11,-12,-11,-20,-1,-10,-11,-9,-8,-19,-3,-14,-11,-9,-7,-16,-8,-8,-11,-8,-7,1,-11,-12,-12,-10,-7,-9,-8,-4,-12,-7,-6,-1,-7,-10,-11,-10,-8,-4,-8,-7,-11,-11,-10,-5,-7,-9,-10,-11,-11,-9,-8,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-10,-9,-9,-11,-11,-10,-14,-9,-9,-11,-9,-9,-13,-9,-11,-12,-11,-8,-16,-10,-9,-12,-10,-7,-13,-11,-9,-13,-11,-5,-11,-11,-8,-13,-9,-5,-6,-12,-7,-13,-11,-4,2,-11,-3,-12,-6,-6,11,-16,-4,-9,-13,-18,4,-17,-4,-8,-13,-19,6,-16,-4,-8,-13,-22,up
-2,-8,-13,-10,-13,-12,-8,-8,-10,-11,-11,-11,-8,-9,-10,-11,-11,-11,-8,-9,-9,-11,-11,-11,-10,-9,-10,-11,-11,-11,-11,-9,-9,-11,-10,-10,-10,-10,-9,-11,-11,-10,-13,-10,-9,-11,-11,-9,-13,-9,-11,-12,-11,-8,-14,-11,-9,-12,-10,-6,-9,-12,-9,-12,-10,-6,-14,-10,-10,-13,-10,-4,0,-11,-6,-13,-7,-4,11,-10,-2,-12,-6,-8,23,-16,-2,-10,-10,-16,5,-14,-3,-9,-12,-19,11,-16,-3,-8,-14,-23,-7,-12,-8,-8,-17,-26,-18,-12,-9,-8,-18,-23,-28,-2,-16,-9,-18,-15,-30,1,-12,-9,-12,-14,-22,1,-20,-10,-11,-11,-27,-5,-13,-11,-7,-6,-14,-6,-15,-11,-7,-5,-15,-8,-7,-12,-5,-7,2,-10,-13,-13,-9,-6,-9,-9,-2,-12,-9,-7,-5,-8,-11,-12,-10,-6,-16,-8,-8,-13,-11,-4,-13,-8,-9,-13,-7,-2,up
30,-8,1,-9,-12,-11,24,-11,-2,-8,-10,-16,37,-21,-2,-8,-12,-16,21,-18,-4,-9,-14,-25,3,-15,-6,-8,-17,-23,-2,-19,-6,-9,-13,-22,-2,-14,-8,-10,-19,-24,-27,-3,-9,-9,-16,-22,-29,0,-11,-8,-14,-12,-20,-1,-20,-9,-14,-12,-30,0,-15,-11,-8,-9,-22,-5,-13,-11,-7,-5,-13,-7,-11,-12,-8,-6,-7,-9,-12,-13,-9,-7,-5,-10,-1,-13,-5,-6,1,-7,-7,-11,-15,-10,-10,-6,-9,-11,-10,-9,-9,-8,-10,-11,-11,-9,-8,-8,-8,-11,-9,-10,-9,-8,-8,-11,-11,-10,-7,-9,-9,-11,-10,-10,-9,-9,-9,-11,-11,-11,-11,-9,-9,-11,-10,-10,-14,-9,-10,-11,-10,-9,-14,-10,-10,-11,-11,-8,-16,-10,-11,-12,-11,-6,-20,-10,-8,-14,-9,-3,1,-9,-6,-13,-8,-4,13,-13,-4,-11,-10,-7,22,-11,-1,-10,-8,-13,up
-5,2,-13,-13,-24,-20,-17,9,-10,-10,-15,-17,-15,7,-17,-10,-20,-9,-35,9,-16,-10,-9,-15,-27,1,-16,-11,-14,-10,-22,-2,-17,-11,-7,-6,-20,-8,-13,-12,-9,-4,-15,-10,-9,-12,-5,-7,3,-13,-8,-13,-12,-3,0,-9,-7,-12,-8,-7,-6,-7,-4,-11,-11,-9,-4,-7,-8,-11,-11,-10,-9,-8,-8,-11,-11,-11,-9,-9,-8,-11,-10,-11,-9,-9,-8,-11,-10,-11,-8,-9,-9,-11,-11,-11,-9,-9,-9,-11,-12,-11,-13,-9,-10,-11,-12,-10,-20,-9,-12,-12,-11,-7,-20,-12,-11,-13,-10,-4,-14,-10,-10,-13,-9,-2,-6,-7,-7,-13,-7,-3,8,-8,-5,-12,-6,-7,30,-16,0,-11,-7,-10,17,-12,-4,-8,-13,-23,2,-19,-5,-8,-15,-22,2,-21,-6,-8,-15,-22,-12,-13,-8,-9,-18,-24,-31,0,-15,-8,-18,-20,-35,2,-11,-10,-10,-13,up
-3,-25,-33,-15,-9,6,5,-26,-13,-14,-13,3,8,-20,-11,-14,-7,-1,4,-15,-10,-13,-10,-2,2,-14,-11,-13,-9,-4,2,-10,-5,-12,-10,-7,-3,-6,-8,-11,-9,-9,-7,-7,-8,-11,-12,-10,-7,-8,-8,-11,-10,-11,-9,-8,-7,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-12,-9,-10,-11,-10,-10,-17,-9,-12,-11,-11,-8,-14,-11,-10,-12,-8,-6,-11,-11,-9,-12,-10,-5,-13,-10,-9,-12,-11,-3,-2,-11,-5,-12,-8,-3,13,-11,-2,-11,-7,-7,14,-13,-2,-9,-13,-13,8,-16,-4,-9,-11,-17,8,-17,-5,-9,-11,-21,1,-16,-8,-9,-16,-23,-10,-13,-8,-9,-14,-22,-15,-6,-12,-10,-14,-21,-23,1,-10,-10,-13,-19,-23,6,-14,-8,-14,-12,-31,0,-14,-12,-10,-4,-27,-3,-14,-13,-8,0,-26,-7,-10,-13,-5,4,up
35,-8,-11,-8,-11,-5,25,-9,-1,-9,-14,-9,33,-11,-2,-9,-9,-18,34,-14,-3,-9,-13,-21,6,-14,-7,-9,-17,-22,-2,-17,-5,-9,-15,-23,-6,-14,-10,-9,-15,-25,-22,-9,-10,-9,-17,-20,-35,-3,-16,-9,-17,-13,-26,0,-16,-9,-14,-13,-29,-2,-16,-11,-8,-9,-22,-4,-14,-11,-9,-6,-16,-7,-13,-12,-8,-5,-10,-10,-9,-12,-6,-8,-2,-12,-6,-13,-4,-5,3,-7,-7,-12,-12,-8,-5,-7,-7,-11,-9,-9,-5,-7,-9,-11,-11,-10,-9,-8,-7,-11,-10,-10,-6,-9,-8,-11,-12,-11,-10,-9,-8,-11,-11,-11,-10,-9,-9,-11,-10,-11,-13,-9,-9,-11,-10,-10,-14,-10,-10,-11,-11,-9,-17,-10,-10,-12,-10,-7,-15,-11,-11,-13,-10,-5,-14,-11,-8,-13,-8,-3,2,-10,-5,-13,-9,-3,10,-10,-1,-11,-6,-8,21,-14,-1,-10,-9,-14,up
24,-34,-21,-15,-27,-4,7,-19,-14,-14,-16,-4,4,-17,-10,-13,-12,-4,6,-14,-10,-13,-12,-6,3,-12,-10,-12,-12,-7,-4,-7,-7,-11,-9,-8,-3,-8,-8,-11,-10,-9,-5,-7,-9,-11,-11,-11,-9,-8,-9,-11,-11,-11,-9,-8,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-11,-11,-9,-9,-10,-11,-11,-10,-9,-9,-9,-11,-11,-10,-10,-9,-9,-11,-11,-10,-13,-9,-10,-11,-10,-9,-15,-10,-10,-12,-10,-7,-16,-11,-10,-12,-9,-5,-11,-11,-10,-13,-9,-4,-6,-11,-7,-13,-8,-2,8,-9,-4,-12,-8,-7,22,-16,-2,-10,-7,-11,15,-16,-3,-9,-14,-20,6,-15,-5,-8,-13,-22,1,-13,-7,-8,-19,-26,-16,-13,-7,-8,-12,-23,-24,-2,-14,-10,-20,-23,-30,0,-15,-11,-7,-7,-18,-2,-13,-11,-9,-8,-18,-1,-12,-11,-7,-5,up
-5,-6,-19,-12,-3,-11,-16,-6,-10,-12,-9,-11,-10,-8,-10,-12,-9,-11,-10,-8,-9,-11,-9,-11,-10,-8,-10,-11,-10,-11,-11,-9,-8,-11,-11,-10,-7,-9,-9,-11,-10,-10,-11,-9,-8,-11,-10,-10,-13,-8,-11,-11,-11,-9,-15,-10,-9,-12,-10,-7,-13,-10,-12,-12,-11,-6,-17,-11,-9,-13,-9,-4,-9,-11,-9,-14,-10,-3,-2,-9,-5,-13,-7,-4,17,-14,-2,-11,-8,-12,30,-15,4,-10,-7,-17,9,-11,-6,-8,-20,-23,-1,-16,-4,-6,-13,-24,-2,-17,-7,-7,-11,-25,-18,-6,-11,-10,-17,-21,-41,1,-16,-9,-16,-11,-30,2,-16,-10,-9,-13,-24,-2,-15,-13,-8,-8,-22,-3,-12,-12,-14,-6,-21,-8,-10,-11,-8,-3,-10,-12,-10,-12,-9,-8,3,-15,-3,-12,-6,-4,-7,-8,-8,-12,-14,-6,-11,-8,-10,-12,-9,-5,-14,-9,-10,-12,-9,-3,up
17,-4,-2,-10,-1,-5,17,-6,-4,-10,-6,-7,37,-12,-2,-8,-6,-18,37,-17,-1,-9,-10,-21,12,-12,-6,-10,-14,-22,3,-15,-6,-9,-18,-25,-4,-12,-9,-9,-20,-27,-25,-6,-8,-10,-16,-19,-42,5,-22,-8,-23,-14,-34,-6,-11,-10,-4,-10,-21,-4,-15,-11,-9,-7,-23,-5,-9,-11,-7,-5,-13,-8,-13,-12,-10,-6,-6,-14,-2,-13,-1,-7,2,-4,-9,-11,-15,-7,-6,-5,-7,-11,-9,-9,-4,-7,-10,-11,-9,-9,-8,-7,-8,-11,-11,-10,-9,-8,-9,-11,-10,-10,-8,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-10,-8,-9,-9,-11,-11,-10,-14,-9,-9,-11,-10,-10,-16,-9,-12,-11,-10,-8,-17,-11,-9,-12,-10,-5,-12,-11,-8,-13,-9,-4,-12,-9,-6,-12,-9,-3,7,-10,-5,-12,-7,-5,15,-14,-2,-10,-10,-12,21,-15,-2,-9,-10,-16,up
21,-20,-31,-15,-20,0,14,-15,-11,-13,-14,-3,5,-10,-14,-12,-11,-4,3,-10,-13,-12,-11,-5,3,-9,-12,-12,-11,-6,-4,-7,-7,-11,-8,-7,-5,-7,-11,-11,-10,-9,-6,-8,-8,-11,-10,-10,-7,-8,-9,-11,-10,-10,-8,-8,-8,-11,-10,-11,-8,-9,-9,-11,-11,-11,-10,-8,-8,-11,-11,-11,-9,-8,-9,-11,-11,-11,-12,-8,-10,-11,-11,-10,-19,-8,-10,-11,-11,-8,-17,-9,-12,-12,-11,-6,-15,-11,-10,-13,-10,-3,-10,-11,-8,-13,-8,-2,-2,-9,-6,-13,-6,-2,16,-10,-5,-11,-8,-10,36,-14,1,-10,-5,-14,9,-12,-5,-8,-16,-22,1,-16,-5,-7,-14,-23,2,-18,-7,-8,-15,-26,-12,-13,-6,-10,-18,-23,-40,-2,-12,-9,-18,-18,-32,2,-15,-9,-14,-15,-19,-3,-12,-12,-10,-9,-23,-2,-11,-11,-12,-6,-23,-5,-11,-11,-7,-2,up
9,-9,-14,-11,-13,-12,2,-7,-10,-11,-12,-11,-1,-8,-9,-11,-11,-11,-5,-8,-9,-11,-11,-11,-5,-8,-9,-11,-11,-11,-9,-8,-8,-11,-11,-11,-9,-9,-9,-11,-10,-11,-10,-9,-9,-11,-11,-11,-8,-8,-9,-11,-11,-11,-9,-8,-9,-11,-11,-11,-10,-8,-9,-11,-11,-10,-12,-9,-9,-11,-10,-10,-17,-9,-11,-11,-12,-8,-16,-11,-10,-12,-9,-5,-11,-12,-10,-12,-11,-4,-14,-11,-8,-13,-8,-2,3,-9,-8,-12,-7,-3,17,-12,-5,-12,-8,-10,24,-14,-2,-11,-9,-15,10,-13,-5,-10,-14,-22,8,-14,-6,-8,-16,-26,-11,-15,-7,-9,-18,-26,-19,-10,-7,-9,-15,-22,-33,-2,-17,-9,-20,-16,-35,-1,-10,-8,-6,-11,-21,-3,-17,-10,-13,-9,-21,-3,-10,-10,-7,-6,-14,-5,-15,-12,-8,-4,-11,-7,-7,-12,-5,-7,4,-9,-12,-13,-13,-6,up
26,-38,-35,-18,-2,5,0,-21,-13,-15,-13,3,9,-20,-12,-15,-6,1,5,-16,-9,-13,-9,-2,3,-14,-10,-13,-9,-3,-4,-7,-4,-11,-12,-7,1,-8,-8,-11,-8,-9,-8,-7,-7,-11,-12,-11,-8,-8,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-12,-9,-9,-11,-11,-10,-12,-10,-10,-11,-11,-9,-16,-9,-10,-11,-12,-8,-12,-11,-10,-12,-10,-7,-14,-11,-11,-12,-11,-5,-11,-12,-9,-13,-9,-4,-3,-12,-7,-13,-7,-4,7,-12,-5,-12,-5,-7,14,-13,-3,-11,-9,-13,17,-13,-2,-10,-10,-18,7,-14,-5,-8,-16,-22,-3,-13,-5,-7,-16,-24,-8,-12,-8,-8,-19,-24,-23,-4,-10,-8,-17,-19,-39,1,-20,-7,-19,-13,-29,-3,-14,-10,-4,-11,-20,-3,-14,-12,-8,-6,-18,-4,-13,-12,-8,-4,-15,-8,-12,-12,-7,-4,up
1,-5,-13,-11,-18,-11,-3,-6,-10,-11,-13,-11,-6,-7,-10,-11,-13,-11,-7,-8,-9,-11,-11,-11,-7,-8,-9,-11,-12,-11,-9,-9,-8,-11,-10,-11,-12,-9,-8,-11,-10,-11,-12,-8,-10,-11,-11,-10,-14,-9,-9,-11,-11,-8,-12,-11,-10,-12,-11,-8,-15,-11,-11,-12,-10,-7,-13,-12,-12,-14,-11,-4,-4,-13,-8,-14,-9,-4,-1,-11,-6,-14,-9,-5,8,-10,-2,-12,-6,-7,16,-13,0,-10,-5,-16,15,-12,-1,-7,-12,-22,-2,-15,-2,-6,-15,-23,0,-14,-6,-6,-14,-24,-13,-12,-10,-7,-18,-24,-22,-4,-14,-9,-22,-16,-36,0,-16,-9,-13,-12,-26,-1,-16,-10,-8,-10,-21,-2,-16,-11,-10,-8,-22,-2,-14,-12,-11,-6,-18,-7,-10,-12,-7,-5,0,-11,-8,-13,-7,-6,-8,-7,-11,-15,-12,-2,-14,-9,-9,-15,-11,0,-2,-11,-4,-15,-4,-1,up
23,-3,1,-3,-12,-24,13,-17,-5,-4,-20,-19,17,-20,1,-5,-15,-19,2,-17,-4,-5,-14,-25,-1,-16,-8,-6,-15,-22,-6,-17,-9,-8,-14,-22,-10,-9,-9,-9,-12,-23,-22,-2,-16,-9,-15,-22,-29,3,-19,-10,-17,-12,-31,-1,-10,-11,-10,-11,-21,0,-15,-12,-10,-9,-27,-3,-12,-12,-13,-4,-16,-8,-10,-12,-7,-3,-1,-12,-3,-12,-7,-6,3,-7,-10,-12,-11,-8,-9,-8,-6,-11,-12,-7,-1,-8,-10,-11,-8,-10,-6,-7,-9,-11,-12,-11,-7,-8,-9,-11,-10,-11,-10,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-10,-9,-8,-11,-11,-11,-10,-9,-9,-11,-10,-10,-16,-8,-10,-11,-11,-9,-16,-10,-10,-12,-10,-7,-13,-11,-10,-12,-11,-6,-20,-9,-14,-13,-13,-3,13,-15,-4,-11,-9,-10,12,-18,-4,-11,-11,-15,10,-17,-4,-10,-13,-19,up
-6,1,-9,-11,-24,-22,-21,4,-7,-10,-16,-19,-27,5,-13,-10,-16,-10,-38,7,-13,-11,-5,-12,-22,0,-12,-10,-13,-10,-29,-2,-11,-11,-8,-6,-18,-6,-13,-12,-7,-3,-10,-9,-8,-11,-8,-7,2,-13,-8,-11,-15,-5,-7,-9,-8,-12,-8,-7,-2,-8,-10,-11,-10,-9,-6,-7,-8,-11,-12,-10,-8,-7,-9,-11,-10,-10,-7,-8,-9,-11,-11,-11,-9,-8,-9,-11,-11,-11,-9,-9,-10,-11,-10,-11,-14,-7,-11,-11,-13,-11,-12,-8,-14,-11,-12,-9,-20,-10,-12,-13,-8,-5,-16,-9,-14,-13,-11,-4,-19,-10,-8,-15,-7,1,6,-8,-4,-14,-4,-1,14,-15,4,-12,-7,-7,30,-13,-2,-9,-12,-16,9,-14,-1,-8,-11,-21,14,-16,-5,-6,-12,-26,-2,-18,-8,-7,-19,-28,-35,-2,-18,-7,-16,-21,-45,-5,-20,-9,-18,-16,-31,-4,-11,-11,-7,-9,up
25,-12,-12,-13,-35,-2,18,-10,-9,-12,-15,-5,14,-8,-10,-11,-16,-8,6,-8,-9,-11,-13,-9,5,-8,-10,-11,-13,-9,-4,-7,-9,-11,-8,-11,-8,-8,-9,-10,-12,-12,-11,-9,-8,-11,-10,-11,-9,-9,-10,-11,-12,-11,-10,-9,-9,-11,-11,-11,-9,-9,-9,-11,-11,-10,-9,-8,-8,-11,-10,-11,-10,-8,-9,-11,-11,-10,-17,-7,-10,-11,-8,-10,-14,-9,-9,-11,-9,-8,-12,-10,-9,-12,-9,-7,-19,-10,-10,-12,-11,-4,-10,-11,-6,-13,-6,-2,7,-12,-4,-12,-7,-3,8,-12,-4,-11,-10,-8,9,-12,-5,-10,-8,-11,24,-16,-2,-9,-10,-18,9,-14,-6,-9,-17,-24,-6,-13,-7,-10,-20,-26,-12,-10,-10,-10,-18,-24,-21,-5,-9,-11,-20,-22,-31,4,-16,-8,-19,-15,-31,-2,-16,-11,-9,-8,-22,-5,-11,-11,-10,-6,-20,-5,-8,-11,-4,-5,up
-6,2,-25,-11,-24,-5,-4,-4,-15,-11,-19,-8,-7,-5,-12,-11,-16,-9,-7,-6,-12,-11,-15,-9,-8,-6,-11,-11,-13,-9,-8,-9,-8,-11,-11,-11,-9,-8,-9,-11,-10,-10,-8,-8,-9,-11,-10,-11,-8,-9,-9,-10,-11,-11,-9,-8,-10,-11,-12,-11,-10,-9,-9,-11,-10,-10,-10,-8,-10,-11,-11,-10,-12,-9,-10,-11,-9,-9,-17,-11,-11,-11,-11,-7,-17,-11,-10,-12,-9,-5,-14,-10,-10,-13,-10,-4,-11,-10,-6,-13,-7,-2,-1,-8,-5,-12,-9,-4,14,-10,-3,-10,-8,-9,32,-9,-3,-10,-6,-14,10,-15,-6,-10,-14,-22,8,-17,-8,-9,-18,-23,-3,-18,-7,-9,-15,-25,-14,-10,-10,-10,-18,-25,-35,-8,-11,-9,-18,-20,-32,6,-18,-7,-19,-14,-34,-2,-12,-10,-2,-11,-22,-2,-15,-12,-10,-4,-27,-6,-13,-12,-6,1,-22,-11,-14,-13,-10,1,up
1,-23,-1,-8,16,-18,7,-9,-4,-10,-5,-23,-11,-1,-6,-9,-6,-18,-17,3,-11,-8,-9,-13,-29,-2,-15,-10,-6,-11,-27,-4,-12,-11,-12,-7,-22,-7,-10,-12,-8,-4,-15,-8,-12,-12,-10,-4,-12,-13,-8,-13,-8,-6,4,-9,-5,-12,-12,-8,0,-5,-8,-11,-11,-11,-10,-5,-10,-10,-11,-11,-9,-9,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-10,-8,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-10,-8,-9,-11,-11,-11,-10,-8,-10,-11,-11,-10,-10,-8,-9,-11,-11,-10,-13,-9,-10,-11,-11,-9,-21,-11,-9,-12,-11,-6,-15,-10,-13,-13,-11,-5,-16,-11,-12,-13,-11,-2,-4,-9,-7,-14,-6,-1,10,-7,-6,-12,-7,-5,22,-12,-5,-10,-5,-10,26,-16,-1,-9,-13,-20,12,-14,-3,-8,-13,-25,0,-16,-8,-8,-16,-28,-11,-13,-7,-8,-19,-27,up
